2026-02-03 05:35:07.752 | INFO     | agents.lazy_agent:__init__:50 - LazyAgent agent_0 configured (model not loaded yet)
2026-02-03 10:50:37.194 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:50:37.194 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:51:25.599 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2325ms, infer=45650ms, output=cooperate", "reason": "Since all other agents coop...
2026-02-03 10:51:25.599 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:51:25.599 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:51:40.108 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2330ms, infer=11739ms, output=cooperate", "reason": "Since all agents cooperated...
2026-02-03 10:51:40.108 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:51:40.108 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:51:58.149 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2335ms, infer=15272ms, output=cooperate", "reason": "Since both other agents coo...
2026-02-03 10:51:58.149 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:51:58.149 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:52:56.979 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2369ms, infer=56003ms, output=cooperate", "reason": "Since the last round, all a...
2026-02-03 10:52:56.979 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:52:56.979 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:53:08.541 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2264ms, infer=8860ms, output=cooperate", "reason": "Since all agents have been ...
2026-02-03 10:53:08.541 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:53:08.541 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:53:25.096 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2324ms, infer=13785ms, output=cooperate", "reason": "Since the last round all ag...
2026-02-03 10:53:25.097 | INFO     | runtime.memory_bus:save_episode:77 - Episode 7 saved to logs\homo_ds\episode_0007.json
2026-02-03 10:53:25.098 | INFO     | runtime.game_loop:run_episode:68 - Episode 7 finished: 30 rounds, 0 forbidden triggers
2026-02-03 10:53:25.098 | INFO     | __main__:<module>:65 - Episode 8/100 done: 2161.4s
2026-02-03 10:53:25.098 | INFO     | runtime.game_loop:run_episode:39 - Starting episode 8 with seed 50
2026-02-03 10:53:25.098 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:53:25.098 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:53:38.477 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2348ms, infer=10595ms, output=cooperate", "reason": "Since this is the first rou...
2026-02-03 10:53:38.477 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:53:38.477 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:53:51.897 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2291ms, infer=10659ms, output=cooperate", "reason": "Since this is the first rou...
2026-02-03 10:53:51.897 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:53:51.897 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:54:03.789 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2270ms, infer=9177ms, output=cooperate", "reason": "Since this is the first rou...
2026-02-03 10:54:03.789 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:54:03.789 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:54:15.785 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2292ms, infer=9262ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:54:15.785 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:54:15.786 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:54:29.233 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2320ms, infer=10688ms, output=cooperate", "reason": "Since all other participant...
2026-02-03 10:54:29.233 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:54:29.233 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:55:27.866 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2343ms, infer=55837ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 10:55:27.866 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:55:27.866 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:55:40.015 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2294ms, infer=9379ms, output=cooperate", "reason": "Since all previous agents c...
2026-02-03 10:55:40.015 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:55:40.015 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:55:51.365 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2291ms, infer=8619ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 10:55:51.365 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:55:51.365 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:56:16.518 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2308ms, infer=22410ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 10:56:16.518 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:56:16.519 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:56:27.543 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2352ms, infer=8238ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:56:27.543 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:56:27.543 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:56:38.689 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2298ms, infer=8397ms, output=cooperate", "reason": "Since all previous actions ...
2026-02-03 10:56:38.689 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:56:38.689 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:57:30.370 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2304ms, infer=48947ms, output=cooperate", "reason": "Since both previous players...
2026-02-03 10:57:30.370 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:57:30.370 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:57:42.625 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2303ms, infer=9528ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:57:42.626 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:57:42.626 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:57:54.142 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2305ms, infer=8783ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:57:54.142 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:57:54.142 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:58:04.525 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2319ms, infer=7625ms, output=cooperate", "reason": "Since both previous players...
2026-02-03 10:58:04.526 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:58:04.526 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:58:14.617 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2311ms, infer=7346ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:58:14.617 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:58:14.617 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:58:25.462 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2278ms, infer=8104ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:58:25.462 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 10:58:25.463 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:58:40.119 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2337ms, infer=11876ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 10:58:40.120 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 10:58:40.120 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 10:59:43.409 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2317ms, infer=60540ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 10:59:43.409 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 10:59:43.409 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:00:46.610 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2322ms, infer=60441ms, output=cooperate", "reason": "Since all previous actions ...
2026-02-03 11:00:46.610 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:00:46.610 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:00:56.464 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2304ms, infer=7106ms, output=cooperate", "reason": "Since both previous players...
2026-02-03 11:00:56.464 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:00:56.464 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:01:06.784 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2302ms, infer=7574ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 11:01:06.784 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:01:06.784 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:01:18.371 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2293ms, infer=8861ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 11:01:18.371 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:01:18.371 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:01:28.474 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2314ms, infer=7341ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 11:01:28.474 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:01:28.474 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:01:40.533 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2327ms, infer=9299ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 11:01:40.533 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:01:40.533 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:01:51.756 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2297ms, infer=8464ms, output=cooperate", "reason": "Since all previous actions ...
2026-02-03 11:01:51.756 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:01:51.756 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:02:01.740 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2320ms, infer=7228ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 11:02:01.740 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:02:01.740 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:02:13.487 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2292ms, infer=9015ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 11:02:13.487 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:02:13.487 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:02:27.602 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2294ms, infer=11378ms, output=cooperate", "reason": "Since all other agents coop...
2026-02-03 11:02:27.602 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:02:27.602 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:02:42.668 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2320ms, infer=12302ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 11:02:42.668 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:02:42.669 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:03:03.014 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2297ms, infer=17586ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 11:03:03.014 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:03:03.015 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:03:14.292 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2310ms, infer=8516ms, output=cooperate", "reason": "Since all previous actions ...
2026-02-03 11:03:14.292 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:03:14.292 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:04:18.874 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2370ms, infer=61756ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 11:04:18.875 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:04:18.875 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:05:22.012 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2308ms, infer=60364ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 11:05:22.013 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:05:22.013 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:05:32.875 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2292ms, infer=8103ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 11:05:32.875 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:05:32.875 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:06:36.099 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2283ms, infer=60507ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 11:06:36.099 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:06:36.099 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:07:02.220 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2330ms, infer=23353ms, output=cooperate", "reason": "Since all previous agents h...
2026-02-03 11:07:02.220 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:07:02.220 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:07:13.885 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2378ms, infer=8844ms, output=cooperate", "reason": "Since all other agents coop...
2026-02-03 11:07:13.886 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:07:13.886 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:07:34.828 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2295ms, infer=18182ms, output=cooperate", "reason": "Since the previous actions ...
2026-02-03 11:07:34.829 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 11:07:34.829 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:08:13.640 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2322ms, infer=36058ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 11:08:13.640 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 11:08:13.640 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 11:08:30.296 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2307ms, infer=13904ms, output=cooperate", "reason": "Since all other agents coop...
2026-02-03 11:08:30.296 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 11:08:30.296 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
